request_id,timestamp,pickup_zone_id,pickup_zone_name,pickup_lat,pickup_lon,dropoff_zone_id,dropoff_zone_name,dropoff_lat,dropoff_lon,trip_distance_km,trip_duration_min,surge_multiplier,base_fare,total_fare,tip,driver_earnings,passenger_count,weather,hour,day_of_week,is_weekend
REQ_202609060846_3_004,2026-09-06 08:46:56,3,Metro Int'l Airport,37.6125,-122.38003,9,Central Railway Station,37.78323,-122.38684,18.99,48.6,1.12,54.7,61.26,0.0,45.94,2,Fog,8,6,1
REQ_202609060847_4_006,2026-09-06 08:47:28,4,Waterfront & Pier Dining,37.80784,-122.41314,10,Convention Center Arena,37.76797,-122.40329,4.52,13.3,1.0,16.29,16.29,2.44,14.66,1,Fog,8,6,1
REQ_202609060847_3_045,2026-09-06 08:47:53,3,Metro Int'l Airport,37.6274,-122.38656,5,Mission Nightlife & Arts,37.76949,-122.41426,15.99,42.3,1.12,47.08,52.73,7.91,47.46,1,Fog,8,6,1
REQ_202609060849_4_000,2026-09-06 08:49:32,4,Waterfront & Pier Dining,37.8143,-122.42074,5,Mission Nightlife & Arts,37.73477,-122.41699,8.85,23.5,1.0,27.65,27.65,4.15,24.89,1,Fog,8,6,1
REQ_202609060849_3_002,2026-09-06 08:49:34,3,Metro Int'l Airport,37.61879,-122.36324,1,Downtown Financial,37.795,-122.37395,19.62,48.3,1.12,55.71,62.4,9.36,56.16,1,Fog,8,6,1
REQ_202609060849_9_014,2026-09-06 08:49:49,9,Central Railway Station,37.77415,-122.39825,4,Waterfront & Pier Dining,37.83124,-122.41016,6.43,16.6,1.12,20.89,23.4,0.0,17.55,1,Fog,8,6,1
REQ_202609060850_9_026,2026-09-06 08:50:15,9,Central Railway Station,37.77456,-122.39565,1,Downtown Financial,37.76304,-122.38712,1.48,6.6,1.12,8.48,9.5,1.42,8.54,2,Fog,8,6,1
REQ_202609060850_7_009,2026-09-06 08:50:18,7,Marina & Golden Gate View,37.78934,-122.4316,3,Metro Int'l Airport,37.63494,-122.36187,18.23,49.2,1.0,53.54,53.54,8.03,48.18,1,Fog,8,6,1
REQ_202609060850_7_001,2026-09-06 08:50:19,7,Marina & Golden Gate View,37.80648,-122.44527,6,University Campus & Med,37.75811,-122.45132,5.4,15.4,1.0,18.62,18.62,2.79,16.76,1,Fog,8,6,1
REQ_202609060850_9_025,2026-09-06 08:50:30,9,Central Railway Station,37.77709,-122.39385,2,Midtown Tech Hub,37.79478,-122.44191,4.66,13.0,1.12,16.44,18.41,0.0,13.81,1,Fog,8,6,1
REQ_202609060850_3_035,2026-09-06 08:50:46,3,Metro Int'l Airport,37.63607,-122.41605,4,Waterfront & Pier Dining,37.80702,-122.42642,19.03,50.2,1.12,55.33,61.96,9.29,55.76,1,Fog,8,6,1
REQ_202609060851_3_034,2026-09-06 08:51:12,3,Metro Int'l Airport,37.62829,-122.38047,8,Sunset Residential District,37.7594,-122.50725,18.36,48.7,1.12,53.59,60.02,9.0,54.02,3,Fog,8,6,1
REQ_202609060851_4_017,2026-09-06 08:51:29,4,Waterfront & Pier Dining,37.81048,-122.41018,6,University Campus & Med,37.78469,-122.43476,3.59,11.0,1.0,13.81,13.81,2.07,12.43,1,Fog,8,6,1
REQ_202609060851_10_002,2026-09-06 08:51:44,10,Convention Center Arena,37.77633,-122.39969,6,University Campus & Med,37.78295,-122.46831,6.08,15.6,1.0,19.9,19.9,2.98,17.9,1,Fog,8,6,1
REQ_202609060852_3_020,2026-09-06 08:52:42,3,Metro Int'l Airport,37.61098,-122.39399,9,Central Railway Station,37.76776,-122.42493,17.64,44.6,1.12,50.87,56.97,8.55,51.28,2,Fog,8,6,1
REQ_202609060853_9_016,2026-09-06 08:53:21,9,Central Railway Station,37.76765,-122.39739,3,Metro Int'l Airport,37.61667,-122.35422,17.21,46.6,1.12,50.79,56.89,0.0,42.67,3,Fog,8,6,1
REQ_202609060854_9_021,2026-09-06 08:54:16,9,Central Railway Station,37.7756,-122.40025,3,Metro Int'l Airport,37.6205,-122.36376,17.54,46.5,1.12,51.35,57.51,8.63,51.76,1,Fog,8,6,1
REQ_202609060854_4_012,2026-09-06 08:54:57,4,Waterfront & Pier Dining,37.80755,-122.42351,8,Sunset Residential District,37.74079,-122.48343,9.1,26.2,1.0,29.05,29.05,4.36,26.15,2,Fog,8,6,1
REQ_202609060856_3_038,2026-09-06 08:56:00,3,Metro Int'l Airport,37.61805,-122.37426,8,Sunset Residential District,37.76876,-122.46192,18.45,48.5,1.12,53.68,60.12,9.02,54.11,1,Fog,8,6,1
REQ_202609060856_4_003,2026-09-06 08:56:00,4,Waterfront & Pier Dining,37.81442,-122.41123,3,Metro Int'l Airport,37.62044,-122.36009,22.03,55.0,1.0,62.41,62.41,9.36,56.17,1,Fog,8,6,1
REQ_202609060856_9_018,2026-09-06 08:56:01,9,Central Railway Station,37.77838,-122.39462,6,University Campus & Med,37.77438,-122.46223,5.96,18.3,1.12,20.63,23.11,0.0,17.33,1,Fog,8,6,1
REQ_202609060857_4_014,2026-09-06 08:57:11,4,Waterfront & Pier Dining,37.80703,-122.42205,3,Metro Int'l Airport,37.63461,-122.38005,19.52,50.3,1.0,56.25,56.25,0.0,42.19,1,Fog,8,6,1
REQ_202609060857_3_025,2026-09-06 08:57:12,3,Metro Int'l Airport,37.60874,-122.39265,2,Midtown Tech Hub,37.76773,-122.41069,17.75,45.4,1.12,51.34,57.5,8.62,51.74,3,Fog,8,6,1
REQ_202609060857_3_029,2026-09-06 08:57:23,3,Metro Int'l Airport,37.59834,-122.38354,8,Sunset Residential District,37.73509,-122.47755,17.31,43.4,1.12,49.85,55.83,8.37,50.24,1,Fog,8,6,1
REQ_202609060857_3_036,2026-09-06 08:57:33,3,Metro Int'l Airport,37.62989,-122.37433,8,Sunset Residential District,37.77237,-122.47397,18.11,48.1,1.12,52.93,59.28,0.0,44.46,1,Fog,8,6,1
REQ_202609060857_6_008,2026-09-06 08:57:35,6,University Campus & Med,37.75992,-122.45771,5,Mission Nightlife & Arts,37.75913,-122.4018,4.92,12.8,1.0,16.83,16.83,0.0,12.62,2,Fog,8,6,1
REQ_202609060858_3_040,2026-09-06 08:58:08,3,Metro Int'l Airport,37.62274,-122.36603,7,Marina & Golden Gate View,37.79751,-122.41807,19.97,52.3,1.12,57.74,64.67,0.0,48.5,1,Fog,8,6,1
REQ_202609060858_3_006,2026-09-06 08:58:33,3,Metro Int'l Airport,37.618,-122.37974,1,Downtown Financial,37.79523,-122.40813,19.86,53.1,1.12,57.84,64.78,9.72,58.3,2,Fog,8,6,1
REQ_202609060858_10_009,2026-09-06 08:58:33,10,Convention Center Arena,37.78591,-122.38989,2,Midtown Tech Hub,37.79273,-122.42706,3.35,10.4,1.0,13.18,13.18,1.98,11.86,1,Fog,8,6,1
REQ_202609060858_9_015,2026-09-06 08:58:35,9,Central Railway Station,37.77033,-122.39289,3,Metro Int'l Airport,37.63351,-122.35353,15.6,42.4,1.12,46.43,52.0,7.8,46.8,1,Fog,8,6,1
REQ_202609060858_9_006,2026-09-06 08:58:44,9,Central Railway Station,37.77432,-122.40323,4,Waterfront & Pier Dining,37.77561,-122.41885,1.38,5.4,1.12,7.87,8.82,1.32,7.94,2,Fog,8,6,1
REQ_202609060859_4_018,2026-09-06 08:59:00,4,Waterfront & Pier Dining,37.79966,-122.41098,5,Mission Nightlife & Arts,37.76888,-122.42534,3.65,11.2,1.0,13.99,13.99,2.1,12.59,3,Fog,8,6,1
REQ_202609060859_3_008,2026-09-06 08:59:06,3,Metro Int'l Airport,37.61093,-122.39543,10,Convention Center Arena,37.77447,-122.39375,18.19,45.4,1.12,52.12,58.38,8.76,52.54,1,Fog,8,6,1
REQ_202609060859_3_005,2026-09-06 08:59:09,3,Metro Int'l Airport,37.6285,-122.38333,8,Sunset Residential District,37.74235,-122.46368,14.5,38.6,1.12,43.11,48.28,0.0,36.21,1,Fog,8,6,1
REQ_202609060859_1_001,2026-09-06 08:59:21,1,Downtown Financial,37.78409,-122.39851,4,Waterfront & Pier Dining,37.83027,-122.40288,5.15,15.3,1.0,18.12,18.12,2.72,16.31,1,Fog,8,6,1
REQ_202609060900_3_005,2026-09-06 09:00:05,3,Metro Int'l Airport,37.62513,-122.38341,10,Convention Center Arena,37.77019,-122.40987,16.3,43.1,1.15,47.92,55.11,8.27,49.6,2,Fog,9,6,1
REQ_202609060900_9_021,2026-09-06 09:00:14,9,Central Railway Station,37.7744,-122.38847,5,Mission Nightlife & Arts,37.77563,-122.4248,3.2,9.0,1.05,12.4,13.02,1.95,11.72,1,Fog,9,6,1
REQ_202609060900_3_054,2026-09-06 09:00:38,3,Metro Int'l Airport,37.61546,-122.38323,7,Marina & Golden Gate View,37.8097,-122.43966,22.16,58.7,1.15,63.94,73.53,11.03,66.18,2,Fog,9,6,1
REQ_202609060900_3_002,2026-09-06 09:00:54,3,Metro Int'l Airport,37.61404,-122.36028,7,Marina & Golden Gate View,37.79788,-122.44311,21.7,55.8,1.15,62.09,71.41,10.71,64.27,1,Fog,9,6,1
REQ_202609060901_9_015,2026-09-06 09:01:09,9,Central Railway Station,37.77853,-122.39173,4,Waterfront & Pier Dining,37.79568,-122.41005,2.5,9.2,1.05,11.21,11.77,1.77,10.6,2,Fog,9,6,1
REQ_202609060901_4_015,2026-09-06 09:01:19,4,Waterfront & Pier Dining,37.80232,-122.41909,5,Mission Nightlife & Arts,37.77054,-122.41464,3.56,11.7,1.0,13.99,13.99,0.0,10.49,2,Fog,9,6,1
REQ_202609060901_8_009,2026-09-06 09:01:35,8,Sunset Residential District,37.75005,-122.4982,3,Metro Int'l Airport,37.62338,-122.40026,16.51,43.3,1.0,48.38,48.38,7.26,43.54,1,Fog,9,6,1
REQ_202609060901_3_025,2026-09-06 09:01:43,3,Metro Int'l Airport,37.60467,-122.38551,8,Sunset Residential District,37.79175,-122.48721,22.65,58.7,1.15,64.81,74.53,0.0,55.9,2,Fog,9,6,1
REQ_202609060901_3_050,2026-09-06 09:01:46,3,Metro Int'l Airport,37.61863,-122.36763,4,Waterfront & Pier Dining,37.82193,-122.40706,22.87,59.6,1.15,65.53,75.36,11.3,67.82,2,Fog,9,6,1
REQ_202609060902_3_014,2026-09-06 09:02:05,3,Metro Int'l Airport,37.63591,-122.37477,8,Sunset Residential District,37.75357,-122.51251,17.83,47.9,1.15,52.37,60.22,9.03,54.2,1,Fog,9,6,1
REQ_202609060902_9_012,2026-09-06 09:02:13,9,Central Railway Station,37.77326,-122.39299,8,Sunset Residential District,37.76302,-122.48497,8.16,24.3,1.05,26.7,28.04,4.21,25.24,1,Fog,9,6,1
REQ_202609060902_8_004,2026-09-06 09:02:38,8,Sunset Residential District,37.7489,-122.47206,2,Midtown Tech Hub,37.78134,-122.42499,5.49,15.0,1.0,18.63,18.63,2.79,16.76,1,Fog,9,6,1
REQ_202609060902_3_039,2026-09-06 09:02:48,3,Metro Int'l Airport,37.62086,-122.37358,5,Mission Nightlife & Arts,37.75664,-122.43584,16.06,42.1,1.15,47.15,54.22,0.0,40.66,1,Fog,9,6,1
REQ_202609060902_8_008,2026-09-06 09:02:56,8,Sunset Residential District,37.74373,-122.47068,2,Midtown Tech Hub,37.75781,-122.40685,5.83,18.1,1.0,20.32,20.32,0.0,15.24,1,Fog,9,6,1
REQ_202609060902_9_006,2026-09-06 09:02:57,9,Central Railway Station,37.77324,-122.39463,4,Waterfront & Pier Dining,37.81926,-122.42073,5.61,15.4,1.05,18.98,19.93,2.99,17.94,3,Fog,9,6,1
REQ_202609060904_9_023,2026-09-06 09:04:24,9,Central Railway Station,37.77496,-122.3882,8,Sunset Residential District,37.75628,-122.50497,10.47,28.2,1.05,32.22,33.83,5.07,30.44,1,Fog,9,6,1
REQ_202609060904_3_017,2026-09-06 09:04:38,3,Metro Int'l Airport,37.62641,-122.37572,10,Convention Center Arena,37.78571,-122.40105,17.85,45.7,1.15,51.63,59.37,8.91,53.44,3,Fog,9,6,1
REQ_202609060905_4_017,2026-09-06 09:05:02,4,Waterfront & Pier Dining,37.80494,-122.42109,8,Sunset Residential District,37.73508,-122.48519,9.6,26.9,1.0,30.19,30.19,0.0,22.64,1,Fog,9,6,1
REQ_202609060905_3_056,2026-09-06 09:05:29,3,Metro Int'l Airport,37.619,-122.38719,1,Downtown Financial,37.77678,-122.40756,17.64,47.2,1.15,51.76,59.53,0.0,44.65,2,Fog,9,6,1
REQ_202609060905_6_003,2026-09-06 09:05:37,6,University Campus & Med,37.7743,-122.44598,9,Central Railway Station,37.79662,-122.38039,6.28,18.1,1.0,21.13,21.13,0.0,15.85,1,Fog,9,6,1
REQ_202609060906_4_011,2026-09-06 09:06:35,4,Waterfront & Pier Dining,37.80557,-122.41408,6,University Campus & Med,37.76842,-122.45263,5.34,15.6,1.0,18.58,18.58,2.79,16.72,1,Fog,9,6,1
REQ_202609060907_4_007,2026-09-06 09:07:01,4,Waterfront & Pier Dining,37.80543,-122.40909,2,Midtown Tech Hub,37.79156,-122.42076,1.85,7.8,1.0,9.56,9.56,1.43,8.6,1,Fog,9,6,1
REQ_202609060907_3_040,2026-09-06 09:07:01,3,Metro Int'l Airport,37.60766,-122.36412,8,Sunset Residential District,37.7499,-122.48552,19.09,52.4,1.15,56.2,64.63,9.69,58.16,1,Fog,9,6,1
REQ_202609060907_1_001,2026-09-06 09:07:18,1,Downtown Financial,37.7943,-122.39728,10,Convention Center Arena,37.78185,-122.4047,1.53,6.8,1.0,8.63,8.63,1.29,7.76,1,Fog,9,6,1
REQ_202609060907_4_008,2026-09-06 09:07:21,4,Waterfront & Pier Dining,37.80515,-122.41952,10,Convention Center Arena,37.77097,-122.37833,5.25,16.3,1.0,18.65,18.65,2.8,16.79,2,Fog,9,6,1
REQ_202609060907_3_028,2026-09-06 09:07:27,3,Metro Int'l Airport,37.62328,-122.38531,1,Downtown Financial,37.79479,-122.39846,19.11,49.1,1.15,55.08,63.34,9.5,57.0,1,Fog,9,6,1
REQ_202609060907_10_007,2026-09-06 09:07:53,10,Convention Center Arena,37.78832,-122.39876,3,Metro Int'l Airport,37.61292,-122.36185,19.77,51.2,1.0,57.01,57.01,8.55,51.31,1,Fog,9,6,1
REQ_202609060908_4_006,2026-09-06 09:08:06,4,Waterfront & Pier Dining,37.80616,-122.40987,1,Downtown Financial,37.79961,-122.42859,1.8,7.6,1.0,9.4,9.4,1.41,8.46,1,Fog,9,6,1
REQ_202609060908_9_000,2026-09-06 09:08:14,9,Central Railway Station,37.78176,-122.38856,7,Marina & Golden Gate View,37.81836,-122.43006,5.46,15.7,1.05,18.83,19.77,0.0,14.83,1,Fog,9,6,1
REQ_202609060908_9_017,2026-09-06 09:08:42,9,Central Railway Station,37.7717,-122.39923,1,Downtown Financial,37.77793,-122.37438,2.29,8.5,1.05,10.6,11.13,1.67,10.02,2,Fog,9,6,1
REQ_202609060908_6_005,2026-09-06 09:08:49,6,University Campus & Med,37.77228,-122.46286,8,Sunset Residential District,37.73061,-122.49144,5.27,15.6,1.0,18.45,18.45,2.77,16.61,1,Fog,9,6,1
REQ_202609060909_3_013,2026-09-06 09:09:09,3,Metro Int'l Airport,37.62315,-122.37103,1,Downtown Financial,37.78723,-122.42646,18.89,47.1,1.15,53.98,62.08,0.0,46.56,1,Fog,9,6,1
REQ_202609060909_7_002,2026-09-06 09:09:16,7,Marina & Golden Gate View,37.8016,-122.43849,2,Midtown Tech Hub,37.7554,-122.39582,6.36,17.7,1.0,21.14,21.14,0.0,15.86,1,Fog,9,6,1
REQ_202609060909_4_000,2026-09-06 09:09:18,4,Waterfront & Pier Dining,37.8139,-122.41421,2,Midtown Tech Hub,37.76138,-122.40621,5.88,17.7,1.0,20.28,20.28,0.0,15.21,1,Fog,9,6,1
REQ_202609060909_8_012,2026-09-06 09:09:28,8,Sunset Residential District,37.75282,-122.48981,7,Marina & Golden Gate View,37.83187,-122.48084,8.83,25.0,1.0,28.14,28.14,0.0,21.1,2,Fog,9,6,1
REQ_202609060910_3_011,2026-09-06 09:10:24,3,Metro Int'l Airport,37.61002,-122.37944,5,Mission Nightlife & Arts,37.73827,-122.42728,14.87,40.5,1.15,44.44,51.11,7.67,46.0,2,Fog,9,6,1
REQ_202609060910_5_002,2026-09-06 09:10:26,5,Mission Nightlife & Arts,37.75816,-122.41749,3,Metro Int'l Airport,37.61516,-122.37076,16.42,43.3,1.0,48.22,48.22,7.23,43.4,1,Fog,9,6,1
REQ_202609060910_3_024,2026-09-06 09:10:48,3,Metro Int'l Airport,37.61596,-122.39427,6,University Campus & Med,37.7639,-122.47343,17.86,48.9,1.15,52.77,60.69,9.1,54.62,1,Fog,9,6,1
REQ_202609060910_3_055,2026-09-06 09:10:49,3,Metro Int'l Airport,37.62265,-122.38199,9,Central Railway Station,37.76964,-122.36675,16.4,42.8,1.15,48.0,55.2,0.0,41.4,3,Fog,9,6,1
REQ_202609060910_1_002,2026-09-06 09:10:49,1,Downtown Financial,37.7901,-122.40149,9,Central Railway Station,37.77603,-122.40487,1.59,4.7,1.0,8.01,8.01,1.2,7.21,1,Fog,9,6,1
REQ_202609060911_9_001,2026-09-06 09:11:09,9,Central Railway Station,37.78149,-122.39117,8,Sunset Residential District,37.75967,-122.46484,6.91,19.3,1.05,22.7,23.84,3.58,21.46,1,Fog,9,6,1
REQ_202609060911_9_018,2026-09-06 09:11:17,9,Central Railway Station,37.77425,-122.39388,6,University Campus & Med,37.76974,-122.46395,6.18,18.5,1.05,21.1,22.15,3.32,19.93,1,Fog,9,6,1
REQ_202609060911_5_001,2026-09-06 09:11:30,5,Mission Nightlife & Arts,37.75412,-122.40749,3,Metro Int'l Airport,37.63295,-122.36524,13.98,37.2,1.0,41.68,41.68,6.25,37.51,3,Fog,9,6,1
REQ_202609060911_10_002,2026-09-06 09:11:38,10,Convention Center Arena,37.78286,-122.39796,6,University Campus & Med,37.76318,-122.45931,5.82,15.2,1.0,19.29,19.29,2.89,17.36,2,Fog,9,6,1
REQ_202609060912_9_013,2026-09-06 09:12:56,9,Central Railway Station,37.77784,-122.39222,2,Midtown Tech Hub,37.7697,-122.43036,3.47,12.0,1.05,13.95,14.65,2.2,13.19,1,Fog,9,6,1
REQ_202609060914_5_000,2026-09-06 09:14:18,5,Mission Nightlife & Arts,37.76572,-122.40859,1,Downtown Financial,37.80696,-122.40333,4.61,12.3,1.0,16.1,16.1,0.0,12.08,3,Fog,9,6,1
REQ_202609060914_6_010,2026-09-06 09:14:21,6,University Campus & Med,37.756,-122.46307,9,Central Railway Station,37.78798,-122.38684,7.59,19.9,1.0,24.12,24.12,0.0,18.09,2,Fog,9,6,1
REQ_202609060914_3_051,2026-09-06 09:14:48,3,Metro Int'l Airport,37.61881,-122.3781,1,Downtown Financial,37.77339,-122.37193,17.2,45.1,1.15,50.24,57.78,0.0,43.34,1,Fog,9,6,1
REQ_202609060915_2_001,2026-09-06 09:15:06,2,Midtown Tech Hub,37.76831,-122.42528,8,Sunset Residential District,37.73455,-122.49827,7.43,20.2,1.0,23.95,23.95,0.0,17.96,3,Fog,9,6,1
REQ_202609060915_3_033,2026-09-06 09:15:09,3,Metro Int'l Airport,37.63919,-122.36911,4,Waterfront & Pier Dining,37.8194,-122.41723,20.48,53.4,1.15,59.05,67.91,10.19,61.12,1,Fog,9,6,1
REQ_202609060915_8_003,2026-09-06 09:15:41,8,Sunset Residential District,37.75765,-122.47764,9,Central Railway Station,37.7608,-122.39088,7.64,20.5,1.0,24.42,24.42,0.0,18.32,1,Fog,9,6,1
REQ_202609060916_6_011,2026-09-06 09:16:08,6,University Campus & Med,37.76575,-122.46308,8,Sunset Residential District,37.74744,-122.47581,2.32,7.1,1.0,10.17,10.17,1.53,9.16,3,Fog,9,6,1
REQ_202609060916_9_022,2026-09-06 09:16:18,9,Central Railway Station,37.77489,-122.39274,2,Midtown Tech Hub,37.75886,-122.41629,2.73,8.1,1.05,11.25,11.81,0.0,8.86,1,Fog,9,6,1
REQ_202609060916_10_011,2026-09-06 09:16:30,10,Convention Center Arena,37.7863,-122.39348,4,Waterfront & Pier Dining,37.81547,-122.40857,3.5,10.6,1.0,13.52,13.52,2.03,12.17,1,Fog,9,6,1
REQ_202609060917_6_013,2026-09-06 09:17:04,6,University Campus & Med,37.76889,-122.45752,5,Mission Nightlife & Arts,37.75903,-122.42175,3.33,9.4,1.0,12.78,12.78,1.92,11.5,1,Fog,9,6,1
REQ_202609060917_9_004,2026-09-06 09:17:08,9,Central Railway Station,37.77452,-122.39569,8,Sunset Residential District,37.77545,-122.48539,7.88,21.1,1.05,25.08,26.33,3.95,23.7,1,Fog,9,6,1
REQ_202609060917_9_020,2026-09-06 09:17:16,9,Central Railway Station,37.77506,-122.39566,6,University Campus & Med,37.80347,-122.47113,7.35,21.9,1.05,24.39,25.61,0.0,19.21,1,Fog,9,6,1
REQ_202609060917_4_009,2026-09-06 09:17:42,4,Waterfront & Pier Dining,37.81388,-122.42372,2,Midtown Tech Hub,37.77069,-122.39371,5.48,15.4,1.0,18.75,18.75,2.81,16.87,1,Fog,9,6,1
REQ_202609060918_8_000,2026-09-06 09:18:08,8,Sunset Residential District,37.75394,-122.47457,5,Mission Nightlife & Arts,37.77404,-122.39177,7.61,21.0,1.0,24.55,24.55,0.0,18.41,1,Fog,9,6,1
REQ_202609060918_3_038,2026-09-06 09:18:27,3,Metro Int'l Airport,37.62462,-122.41626,10,Convention Center Arena,37.76278,-122.40791,15.38,40.3,1.15,45.29,52.08,7.81,46.87,3,Fog,9,6,1
REQ_202609060919_3_007,2026-09-06 09:19:45,3,Metro Int'l Airport,37.61308,-122.35633,7,Marina & Golden Gate View,37.79943,-122.4239,21.56,55.2,1.15,61.62,70.87,10.63,63.78,1,Fog,9,6,1
REQ_202609060920_6_001,2026-09-06 09:20:26,6,University Campus & Med,37.75736,-122.45389,10,Convention Center Arena,37.81077,-122.40989,7.09,19.8,1.0,23.19,23.19,0.0,17.39,1,Fog,9,6,1
REQ_202609060920_3_021,2026-09-06 09:20:40,3,Metro Int'l Airport,37.61201,-122.38629,4,Waterfront & Pier Dining,37.80951,-122.41371,22.09,59.4,1.15,64.06,73.67,11.05,66.3,2,Fog,9,6,1
REQ_202609060921_3_018,2026-09-06 09:21:28,3,Metro Int'l Airport,37.61216,-122.39028,5,Mission Nightlife & Arts,37.7475,-122.39491,15.05,41.9,1.15,45.26,52.05,0.0,39.04,1,Fog,9,6,1
REQ_202609060921_9_003,2026-09-06 09:21:29,9,Central Railway Station,37.77878,-122.39124,4,Waterfront & Pier Dining,37.80151,-122.45278,5.97,18.4,1.05,20.68,21.72,0.0,16.29,2,Fog,9,6,1
REQ_202609060922_8_001,2026-09-06 09:22:13,8,Sunset Residential District,37.74484,-122.45902,3,Metro Int'l Airport,37.60639,-122.36637,17.42,46.5,1.0,51.13,51.13,7.67,46.02,1,Fog,9,6,1
REQ_202609060922_9_019,2026-09-06 09:22:27,9,Central Railway Station,37.77682,-122.39669,3,Metro Int'l Airport,37.63547,-122.36142,16.02,41.6,1.05,46.9,49.24,7.39,44.32,3,Fog,9,6,1
REQ_202609060922_3_027,2026-09-06 09:22:46,3,Metro Int'l Airport,37.62356,-122.36072,6,University Campus & Med,37.74092,-122.46048,15.73,41.9,1.15,46.48,53.45,0.0,40.09,1,Fog,9,6,1
REQ_202609060922_4_014,2026-09-06 09:22:55,4,Waterfront & Pier Dining,37.81161,-122.41659,7,Marina & Golden Gate View,37.80025,-122.41363,1.29,4.0,1.0,7.22,7.22,1.08,6.5,1,Fog,9,6,1
REQ_202609060923_3_037,2026-09-06 09:23:34,3,Metro Int'l Airport,37.61074,-122.38786,8,Sunset Residential District,37.75156,-122.51578,19.29,50.6,1.15,55.92,64.31,0.0,48.23,4,Fog,9,6,1
REQ_202609060924_1_005,2026-09-06 09:24:06,1,Downtown Financial,37.78925,-122.40177,9,Central Railway Station,37.77507,-122.41266,1.84,5.6,1.0,8.78,8.78,1.32,7.9,1,Fog,9,6,1
REQ_202609060924_3_047,2026-09-06 09:24:10,3,Metro Int'l Airport,37.6207,-122.35595,4,Waterfront & Pier Dining,37.82474,-122.43361,23.69,59.1,1.15,66.83,76.86,11.53,69.18,2,Fog,9,6,1
REQ_202609060924_3_015,2026-09-06 09:24:27,3,Metro Int'l Airport,37.61186,-122.39023,5,Mission Nightlife & Arts,37.77715,-122.41539,18.51,49.7,1.15,54.22,62.35,0.0,46.76,1,Fog,9,6,1
REQ_202609060924_9_010,2026-09-06 09:24:28,9,Central Railway Station,37.78281,-122.39613,7,Marina & Golden Gate View,37.80976,-122.44777,5.44,16.6,1.05,19.1,20.05,0.0,15.04,2,Fog,9,6,1
REQ_202609060925_3_030,2026-09-06 09:25:43,3,Metro Int'l Airport,37.63242,-122.37102,5,Mission Nightlife & Arts,37.75515,-122.40748,14.02,37.4,1.15,41.82,48.1,7.22,43.3,2,Fog,9,6,1
REQ_202609060926_6_012,2026-09-06 09:26:19,6,University Campus & Med,37.76588,-122.43813,9,Central Railway Station,37.80032,-122.39164,5.6,16.4,1.0,19.32,19.32,2.9,17.39,1,Fog,9,6,1
REQ_202609060926_6_009,2026-09-06 09:26:44,6,University Campus & Med,37.76634,-122.46384,8,Sunset Residential District,37.75827,-122.47369,1.25,4.0,1.0,7.14,7.14,0.0,5.36,1,Fog,9,6,1
REQ_202609060927_3_022,2026-09-06 09:27:18,3,Metro Int'l Airport,37.61313,-122.37817,1,Downtown Financial,37.79132,-122.42926,20.32,52.2,1.15,58.34,67.09,10.06,60.38,1,Fog,9,6,1
REQ_202609060927_8_005,2026-09-06 09:27:57,8,Sunset Residential District,37.75207,-122.47514,9,Central Railway Station,37.76713,-122.36703,9.65,26.5,1.0,30.15,30.15,0.0,22.61,1,Fog,9,6,1
REQ_202609060928_3_041,2026-09-06 09:28:08,3,Metro Int'l Airport,37.60728,-122.36534,8,Sunset Residential District,37.75745,-122.49743,20.35,51.8,1.15,58.25,66.99,10.05,60.29,1,Fog,9,6,1
REQ_202609060928_3_020,2026-09-06 09:28:16,3,Metro Int'l Airport,37.62765,-122.36683,7,Marina & Golden Gate View,37.80298,-122.45359,20.94,54.0,1.15,60.09,69.1,10.36,62.18,1,Fog,9,6,1
REQ_202609060928_7_006,2026-09-06 09:28:32,7,Marina & Golden Gate View,37.80343,-122.4341,10,Convention Center Arena,37.79662,-122.405,2.67,8.7,1.0,11.34,11.34,1.7,10.2,1,Fog,9,6,1
REQ_202609060928_10_005,2026-09-06 09:28:50,10,Convention Center Arena,37.78153,-122.4053,3,Metro Int'l Airport,37.64843,-122.37644,15.02,40.5,1.0,44.7,44.7,0.0,33.53,2,Fog,9,6,1
REQ_202609060929_7_003,2026-09-06 09:29:07,7,Marina & Golden Gate View,37.79053,-122.43053,8,Sunset Residential District,37.73646,-122.4937,8.18,23.9,1.0,26.6,26.6,0.0,19.95,2,Fog,9,6,1
REQ_202609060929_10_000,2026-09-06 09:29:17,10,Convention Center Arena,37.77871,-122.40114,2,Midtown Tech Hub,37.77775,-122.42077,1.73,6.1,1.0,8.75,8.75,1.31,7.87,2,Fog,9,6,1
REQ_202609060929_7_007,2026-09-06 09:29:38,7,Marina & Golden Gate View,37.80691,-122.44276,4,Waterfront & Pier Dining,37.80589,-122.40769,3.08,9.7,1.0,12.44,12.44,1.87,11.2,4,Fog,9,6,1
REQ_202609060929_9_002,2026-09-06 09:29:58,9,Central Railway Station,37.77692,-122.39627,8,Sunset Residential District,37.78926,-122.48243,7.7,20.4,1.05,24.49,25.72,3.86,23.15,1,Fog,9,6,1
REQ_202609060930_3_052,2026-09-06 09:30:08,3,Metro Int'l Airport,37.62147,-122.37219,7,Marina & Golden Gate View,37.80909,-122.43928,21.68,56.8,1.15,62.41,71.77,10.77,64.6,1,Fog,9,6,1
